,id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2040,3209271,4,0,0,2014-06-30,2022-01-03,3.5,4.0,3.25,5.0,4.75,3.75,3.25,0.03
2041,3209586,25,1,0,2014-06-26,2023-11-19,4.4,4.64,4.64,4.88,4.48,4.88,4.48,0.22
2042,3144266,0,0,0,,,,,,,,,,
2043,3213979,0,0,0,,,,,,,,,,
2044,3144486,39,12,0,2015-12-22,2023-11-20,4.95,5.0,5.0,5.0,5.0,4.87,4.9,0.4
2045,3144640,0,0,0,,,,,,,,,,
2046,3214098,0,0,0,,,,,,,,,,
2047,3145094,32,11,1,2015-10-02,2023-12-21,4.88,4.91,5.0,5.0,5.0,4.75,4.78,0.32
2048,3218559,0,0,0,,,,,,,,,,
2049,3145762,79,20,0,2016-08-14,2023-11-12,4.96,4.89,4.89,4.99,5.0,4.99,4.9,0.88
2050,3074520,344,36,2,2014-06-24,2023-12-17,4.74,4.83,4.73,4.9,4.69,4.98,4.69,2.97
2051,3220009,137,25,2,2014-09-08,2023-12-21,4.87,4.92,4.83,4.99,4.98,4.98,4.71,1.21
2052,3074640,22,3,0,2016-01-05,2023-07-28,4.86,4.95,4.86,4.86,4.82,5.0,4.68,0.23
2053,3146038,83,12,1,2014-08-31,2023-12-01,4.6,4.72,4.68,4.8,4.77,4.89,4.6,0.73
2054,3146084,75,11,0,2016-02-08,2023-11-25,4.85,4.88,4.93,4.97,4.96,4.99,4.84,0.78
2055,3220829,61,12,0,2014-06-28,2023-11-28,4.61,4.61,4.27,4.84,4.69,4.87,4.65,0.53
2056,3146231,0,0,0,,,,,,,,,,
2057,3075232,12,5,2,2015-01-04,2023-12-10,4.83,4.92,4.92,5.0,5.0,5.0,4.75,0.11
2058,3225290,12,1,0,2014-06-22,2023-02-24,4.75,4.83,4.42,4.75,4.75,4.83,4.5,0.1
2059,3149642,4,0,0,2019-09-29,2022-09-12,5.0,5.0,5.0,5.0,4.5,5.0,4.5,0.08
2060,3228843,41,0,0,2014-06-09,2020-02-19,4.73,4.71,4.63,4.8,4.9,4.51,4.63,0.35
2061,3151895,71,21,1,2014-06-24,2023-12-06,4.79,4.76,4.83,4.96,4.97,4.97,4.72,0.61
2062,3152757,47,11,2,2016-08-08,2023-12-22,4.75,4.81,4.85,4.9,4.98,4.92,4.77,0.52
2063,3077755,23,7,0,2016-08-08,2023-11-14,4.3,4.48,4.0,4.39,4.83,4.65,4.39,0.26
2064,3228852,125,15,1,2014-06-21,2023-12-01,4.56,4.75,4.37,4.81,4.9,4.85,4.6,1.08
2065,3079210,326,47,3,2014-06-19,2023-12-17,4.86,4.92,4.9,4.86,4.9,4.92,4.78,2.81
2066,3152861,14,0,0,2014-06-23,2019-10-08,4.5,4.57,4.5,5.0,5.0,5.0,4.21,0.12
2067,3229716,401,59,5,2014-06-27,2023-12-18,4.77,4.87,4.81,4.87,4.84,4.8,4.75,3.47
2068,3153349,3,0,0,2014-06-29,2014-07-15,4.67,5.0,5.0,5.0,5.0,5.0,4.67,0.03
2069,3079245,53,19,1,2014-06-28,2023-12-14,4.79,4.79,4.85,4.98,4.89,4.9,4.75,0.46
2070,3230385,304,41,5,2014-07-04,2023-12-19,4.89,4.86,4.89,4.93,4.95,4.92,4.78,2.63
2071,3231194,14,0,0,2016-11-25,2022-03-01,5.0,5.0,4.79,5.0,5.0,5.0,4.79,0.16
2072,3079802,7,0,0,2014-06-27,2015-10-19,4.57,4.0,4.43,5.0,4.86,5.0,4.43,0.06
2073,3277273,52,3,0,2014-06-22,2023-11-21,4.63,4.61,4.57,4.78,4.88,4.73,4.55,0.45
2074,3154366,36,9,1,2021-07-19,2023-11-28,4.58,4.42,4.25,4.69,4.69,4.75,4.5,1.21
2075,3231575,4,0,0,2015-01-01,2016-08-22,4.75,4.75,4.5,4.75,4.75,5.0,4.0,0.04
2076,3154720,7,7,0,2023-02-23,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.68
2077,3279132,57,3,0,2014-07-16,2023-11-18,4.91,4.93,4.82,4.93,4.95,4.82,4.63,0.5
2078,3231692,14,1,0,2015-01-03,2023-02-22,4.93,4.93,4.71,4.93,4.86,5.0,4.86,0.13
2079,3234193,227,26,1,2014-06-18,2023-12-04,4.98,4.97,4.95,4.99,4.99,4.99,4.92,1.96
2080,3279304,59,8,0,2015-10-04,2023-11-21,4.76,4.9,4.81,4.95,4.83,4.93,4.66,0.59
2081,3280309,23,0,0,2014-07-15,2016-08-22,4.87,5.0,4.91,4.76,4.86,4.71,4.81,0.2
2082,3282277,2,0,0,2016-01-02,2019-01-05,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.02
2083,3156045,0,0,0,,,,,,,,,,
2084,3234814,0,0,0,,,,,,,,,,
2085,3156579,7,2,0,2019-10-05,2023-11-20,4.29,4.57,4.29,5.0,4.71,5.0,3.86,0.14
2086,3282827,6,5,0,2016-09-30,2023-07-29,3.83,3.5,3.67,4.5,4.67,4.67,3.67,0.07
2087,3283889,55,27,1,2019-10-12,2023-12-02,4.85,4.8,4.58,4.95,4.95,4.93,4.83,1.07
2088,3237025,28,0,0,2016-02-04,2022-12-13,4.96,4.96,4.96,4.96,5.0,4.75,4.71,0.29
2089,3156909,2,0,0,2022-11-05,2022-11-11,5.0,4.5,5.0,5.0,5.0,5.0,4.5,0.14
2090,3239381,1,0,0,2022-09-10,2022-09-10,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.06
2091,3157407,295,41,1,2014-07-15,2023-12-22,4.95,4.97,4.97,4.97,4.99,4.89,4.9,2.56
2092,3287534,390,47,3,2015-03-22,2023-12-18,4.85,4.85,4.75,4.9,4.91,4.92,4.76,3.65
2093,3241758,85,10,1,2014-07-09,2023-12-04,4.48,4.56,4.76,4.85,4.74,4.17,4.6,0.74
2094,3287793,6,0,0,2016-01-03,2022-09-04,5.0,5.0,5.0,5.0,4.83,5.0,4.67,0.06
2095,3157645,0,0,0,,,,,,,,,,
2096,3158073,0,0,0,,,,,,,,,,
2097,3242422,31,16,0,2022-01-02,2023-11-18,4.68,4.77,4.65,4.87,5.0,4.94,4.65,1.28
2098,3292973,117,35,0,2016-12-01,2023-11-26,4.74,4.74,4.6,4.92,4.87,4.97,4.77,1.36
2099,3245813,9,0,0,2014-07-18,2019-01-03,4.78,4.89,5.0,5.0,5.0,4.67,4.67,0.08
2100,3293506,0,0,0,,,,,,,,,,
2101,3160854,0,0,0,,,,,,,,,,
2102,3161278,75,12,0,2015-01-06,2023-11-05,4.96,4.95,4.89,4.97,4.97,4.96,4.78,0.69
2103,3245831,189,31,3,2016-08-08,2023-12-16,4.92,4.96,4.78,4.98,4.97,4.98,4.89,2.1
2104,3246949,0,0,0,,,,,,,,,,
2105,3162011,126,13,0,2015-11-10,2023-11-19,4.92,4.95,4.96,4.98,4.98,4.98,4.82,1.27
2106,3162169,26,0,0,2015-05-15,2022-09-05,4.88,4.96,4.96,5.0,5.0,4.96,4.77,0.25
2107,3520123,143,55,4,2016-02-24,2023-12-19,4.86,4.9,4.79,4.88,4.92,4.95,4.82,1.5
2108,3293572,1,0,0,2019-01-01,2019-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2109,3293976,1,0,0,2020-02-26,2020-02-26,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.02
2110,3249584,1,0,0,2016-11-24,2016-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
2111,3250466,82,32,2,2016-01-03,2023-12-22,4.93,4.91,4.91,4.98,4.98,4.98,4.87,0.84
2112,3250609,0,0,0,,,,,,,,,,
2113,3294556,168,0,0,2014-07-26,2022-05-27,4.51,4.71,4.29,4.82,4.81,4.91,4.56,1.46
2114,3298727,0,0,0,,,,,,,,,,
2115,3521434,124,30,2,2015-10-06,2023-12-11,4.77,4.83,4.78,4.88,4.84,4.93,4.74,1.24
2116,3256243,76,18,1,2019-03-20,2023-12-06,4.84,4.89,4.91,4.92,4.91,4.91,4.74,1.31
2117,3532289,1,0,0,2016-08-21,2016-08-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
2118,3533170,19,10,1,2020-02-26,2023-11-27,4.79,4.95,4.79,4.95,5.0,5.0,4.79,0.41
2119,3302364,4,0,0,2014-06-30,2019-10-07,4.5,4.25,4.75,4.75,4.75,4.5,4.0,0.03
2120,3263242,355,22,0,2014-06-21,2023-11-26,4.86,4.91,4.91,4.91,4.9,4.96,4.82,3.06
2121,3302906,345,22,1,2014-06-20,2023-12-11,4.87,4.88,4.84,4.91,4.92,4.97,4.8,2.98
2122,3303047,273,30,6,2014-06-18,2023-12-17,4.9,4.92,4.88,4.9,4.88,4.99,4.82,2.35
2123,3266856,6,1,0,2021-11-02,2023-01-03,4.33,4.33,4.5,4.33,4.17,4.33,4.17,0.23
2124,3539699,43,10,0,2014-09-22,2023-11-20,4.79,4.93,4.77,4.98,5.0,4.95,4.63,0.38
2125,3270355,300,51,4,2015-10-16,2023-12-17,4.92,4.94,4.91,4.96,4.97,4.98,4.86,3.01
2126,3541433,0,0,0,,,,,,,,,,
2127,3544663,31,7,1,2015-01-06,2023-12-15,4.87,4.94,4.74,5.0,5.0,4.94,4.65,0.28
2128,3547476,83,11,4,2015-02-03,2023-12-24,4.48,4.67,4.3,4.8,4.8,4.94,4.54,0.77
2129,3549979,230,12,2,2014-08-03,2023-12-10,4.75,4.83,4.74,4.95,4.97,4.95,4.77,2.01
2130,3303996,7,0,0,2016-01-03,2022-09-12,4.29,4.29,4.71,4.86,4.86,5.0,3.71,0.07
2131,3316664,0,0,0,,,,,,,,,,
2132,3272242,1,0,0,2021-05-24,2021-05-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
2133,3552468,13,0,0,2014-07-15,2020-01-05,4.54,4.62,4.62,4.85,4.62,4.77,4.54,0.11
2134,3272901,5,0,0,2014-06-23,2021-11-13,5.0,5.0,5.0,5.0,5.0,5.0,4.6,0.04
2135,3317494,74,9,0,2015-02-17,2023-11-19,4.66,4.78,4.62,4.95,4.93,4.92,4.69,0.69
2136,3277265,4,1,0,2016-02-11,2023-02-22,5.0,4.75,4.5,5.0,5.0,5.0,4.5,0.04
2137,3998759,68,12,0,2015-07-18,2023-11-19,4.97,4.93,5.0,5.0,5.0,4.94,4.97,0.66
2138,3317952,17,3,0,2015-01-02,2023-02-21,4.82,4.94,4.94,5.0,5.0,5.0,4.47,0.16
2139,3557696,60,8,0,2014-09-15,2023-11-21,4.83,4.88,4.68,4.98,5.0,4.97,4.72,0.53
2140,3560525,0,0,0,,,,,,,,,,
2141,4000148,34,9,0,2015-01-10,2023-11-23,4.59,4.56,4.53,4.74,4.76,4.94,4.32,0.31
2142,3560961,2,0,0,2019-03-06,2019-10-06,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.03
2143,3324216,5,4,0,2020-02-26,2023-11-24,4.6,4.4,4.4,5.0,5.0,5.0,4.8,0.11
2144,4007813,3,0,0,2015-02-20,2022-03-25,4.67,4.67,5.0,5.0,4.67,5.0,4.67,0.03
2145,3324543,250,23,1,2016-03-26,2023-12-04,4.81,4.89,4.73,4.95,4.9,4.95,4.83,2.65
2146,3562970,58,16,0,2015-04-27,2023-11-13,4.9,4.91,4.88,4.97,4.95,4.83,4.83,0.55
2147,4007878,0,0,0,,,,,,,,,,
2148,3571526,14,2,0,2015-01-01,2023-11-19,4.86,4.93,4.79,5.0,5.0,4.86,4.86,0.13
2149,3591707,13,6,0,2021-08-13,2023-11-20,5.0,5.0,4.92,4.92,5.0,4.85,4.85,0.45
2150,3325965,16,16,0,2023-04-14,2023-11-20,4.94,5.0,4.87,4.81,4.88,4.88,4.94,1.87
2151,3331000,26,5,1,2014-07-07,2023-12-10,4.5,4.58,4.15,4.73,4.54,4.73,4.5,0.23
2152,3334829,14,8,2,2014-06-27,2023-12-27,4.93,4.86,5.0,5.0,5.0,5.0,4.93,0.12
2153,4012543,2,1,0,2019-01-09,2023-05-29,4.0,3.0,4.5,4.0,3.5,5.0,5.0,0.03
2154,3335384,7,0,0,2021-01-22,2022-11-14,5.0,4.86,4.57,4.86,5.0,4.71,4.86,0.2
2155,3338875,0,0,0,,,,,,,,,,
2156,3341298,53,0,0,2016-02-10,2022-12-21,4.49,4.7,4.4,4.85,4.89,4.98,4.47,0.55
2157,3600951,45,2,0,2015-01-19,2023-11-07,4.49,4.39,4.49,4.89,4.76,4.98,4.61,0.41
2158,3602120,9,0,0,2015-01-05,2017-02-28,4.78,4.78,4.33,4.89,5.0,5.0,4.78,0.08
2159,4024384,149,18,2,2016-10-10,2023-12-05,4.86,4.87,4.87,4.84,4.84,4.71,4.65,1.7
2160,4025406,72,22,2,2015-01-13,2023-12-19,4.64,4.72,4.49,4.77,4.89,4.58,4.72,0.66
2161,3604625,8,0,0,2015-02-20,2019-07-13,4.5,4.88,4.88,5.0,4.75,4.63,4.0,0.07
2162,3605467,10,7,0,2022-01-10,2023-11-19,4.91,5.0,4.82,5.0,5.0,5.0,4.91,0.42
2163,3345093,0,0,0,,,,,,,,,,
2164,3358198,0,0,0,,,,,,,,,,
2165,4033212,15,3,0,2016-08-13,2023-02-23,4.33,4.6,4.53,4.87,4.53,5.0,4.13,0.17
2166,3358316,2,0,0,2016-08-11,2020-02-26,5.0,5.0,5.0,5.0,5.0,5.0,3.5,0.02
2167,3361009,0,0,0,,,,,,,,,,
2168,3621487,2,0,0,2016-08-18,2019-01-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2169,3624300,0,0,0,,,,,,,,,,
2170,4033523,47,0,0,2015-06-20,2020-03-22,4.79,4.83,4.79,4.79,4.83,4.91,4.77,0.45
2171,3627147,20,0,0,2017-09-18,2022-11-15,4.7,4.75,4.15,5.0,4.9,4.9,4.55,0.26
2172,3370191,159,28,1,2019-06-14,2023-12-13,4.74,4.8,4.64,4.87,4.93,4.98,4.82,2.87
2173,3372396,30,0,0,2016-08-07,2021-02-26,4.97,5.0,5.0,5.0,5.0,5.0,4.87,0.33
2174,4033529,3,0,0,2019-09-30,2021-06-21,2.67,4.0,4.33,4.33,4.0,5.0,2.33,0.06
2175,3375896,1,0,0,2014-11-25,2014-11-25,4.0,2.0,4.0,4.0,3.0,4.0,4.0,0.01
2176,3628874,0,0,0,,,,,,,,,,
2177,4037625,1,0,0,2015-05-08,2015-05-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
2178,3629399,0,0,0,,,,,,,,,,
2179,3635901,14,5,0,2015-09-06,2023-11-19,4.86,4.93,4.93,5.0,5.0,4.86,4.5,0.14
2180,3379860,0,0,0,,,,,,,,,,
2181,4037990,0,0,0,,,,,,,,,,
2182,4047837,6,1,0,2019-10-09,2023-02-27,4.17,4.17,3.67,4.5,4.67,4.83,4.0,0.12
2183,3380055,2,0,0,2016-01-03,2020-02-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2184,3380296,273,24,1,2014-07-18,2023-11-29,4.84,4.86,4.72,4.93,4.91,4.62,4.81,2.37
2185,3637631,132,2,1,2014-12-18,2023-12-10,4.98,4.95,4.96,4.98,4.99,4.98,4.86,1.2
2186,4066272,2,0,0,2019-06-23,2019-09-29,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.04
2187,3644015,52,0,0,2015-09-08,2020-02-24,4.81,4.9,4.73,4.87,4.9,4.98,4.79,0.51
2188,3384192,0,0,0,,,,,,,,,,
2189,4067282,254,42,3,2014-10-14,2023-12-22,4.7,4.78,4.62,4.84,4.81,4.91,4.58,2.27
2190,3386108,0,0,0,,,,,,,,,,
2191,3644238,115,15,1,2014-12-15,2023-12-08,4.94,4.96,4.96,4.99,4.99,4.96,4.88,1.05
2192,4072854,8,0,0,2015-06-22,2022-09-12,4.38,4.75,4.25,4.63,4.13,4.88,4.0,0.08
2193,3645321,127,23,0,2014-12-03,2023-11-22,4.9,4.94,4.94,4.96,4.96,4.94,4.82,1.15
2194,3645934,135,9,1,2014-09-23,2023-12-03,4.83,4.9,4.85,4.96,4.87,4.96,4.78,1.2
2195,3386697,16,1,0,2014-07-02,2023-06-12,4.88,4.81,4.88,4.88,5.0,5.0,4.75,0.14
2196,3387318,0,0,0,,,,,,,,,,
2197,4074453,172,37,4,2018-12-31,2023-12-23,4.68,4.84,4.52,4.86,4.88,4.84,4.65,2.83
2198,3392166,24,4,0,2014-07-05,2023-11-22,5.0,4.83,4.92,5.0,5.0,5.0,4.92,0.21
2199,3394342,4,1,0,2014-07-15,2023-01-06,4.5,4.25,4.5,4.75,4.75,4.5,3.75,0.03
2200,3655270,0,0,0,,,,,,,,,,
2201,4085060,2,0,0,2014-10-12,2016-01-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2202,3659995,2,0,0,2015-11-02,2020-03-02,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.02
2203,4088691,54,20,0,2016-08-22,2023-11-20,4.93,4.87,4.85,4.98,4.98,4.93,4.78,0.6
2204,3395222,55,27,2,2014-07-06,2023-12-09,4.96,4.98,4.91,4.96,4.96,4.98,4.89,0.48
2205,4097874,83,12,3,2014-11-02,2023-12-17,4.54,4.57,4.67,4.77,4.69,4.94,4.5,0.75
2206,3395314,18,7,0,2019-10-06,2023-07-27,4.94,5.0,5.0,5.0,5.0,5.0,5.0,0.35
2207,3403822,13,0,0,2015-05-09,2022-09-11,4.85,4.92,4.77,5.0,5.0,4.62,4.54,0.12
2208,3676346,71,28,4,2015-01-31,2023-12-17,4.77,4.69,4.92,4.96,4.87,4.96,4.75,0.65
2209,3696521,0,0,0,,,,,,,,,,
2210,4110285,2,1,0,2022-09-11,2023-02-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
2211,3697095,12,0,0,2014-10-12,2020-02-29,4.75,4.9,5.0,4.9,4.9,4.8,4.7,0.11
2212,3414296,9,0,0,2014-06-30,2020-02-25,4.67,4.67,4.67,4.67,4.78,4.67,4.67,0.08
2213,4111508,192,16,0,2014-12-23,2023-11-12,4.72,4.74,4.69,4.88,4.88,4.96,4.67,1.75
2214,4112153,6,1,1,2019-03-01,2023-12-10,4.83,4.83,4.67,5.0,5.0,5.0,4.83,0.1
2215,3415834,6,1,0,2021-10-02,2023-11-20,4.83,4.83,5.0,5.0,5.0,5.0,4.83,0.22
2216,3706111,3,0,0,2015-10-04,2021-07-15,4.67,4.67,4.33,4.67,4.33,4.67,4.0,0.03
2217,3712702,18,7,0,2014-11-02,2023-11-22,5.0,4.89,5.0,4.89,5.0,5.0,4.95,0.16
2218,4117444,20,9,1,2015-02-22,2023-12-11,4.85,4.85,4.95,4.95,4.75,4.9,4.95,0.19
2219,3725300,22,11,0,2020-01-03,2023-11-18,4.83,4.91,4.83,4.96,5.0,4.96,4.78,0.45
2220,3735424,131,25,1,2014-10-26,2023-12-05,4.83,4.92,4.79,4.85,4.87,4.95,4.69,1.17
2221,3416795,1,0,0,2014-06-30,2014-06-30,4.0,5.0,5.0,5.0,5.0,4.0,4.0,0.01
2222,3418918,0,0,0,,,,,,,,,,
2223,3423111,22,2,0,2014-06-30,2023-11-05,4.45,4.64,4.41,4.59,4.73,4.86,4.23,0.19
2224,4120750,173,19,0,2014-11-15,2023-11-22,4.77,4.88,4.83,4.91,4.9,4.87,4.62,1.56
2225,3425766,89,37,3,2016-01-08,2023-12-18,4.71,4.76,4.66,4.89,4.98,4.89,4.73,0.92
2226,3736079,95,37,2,2017-04-02,2023-12-08,4.77,4.84,4.68,4.85,4.82,4.94,4.74,1.16
2227,3742926,1,0,0,2022-11-11,2022-11-11,2.0,2.0,1.0,3.0,3.0,2.0,1.0,0.07
2228,4120936,4,4,1,2023-01-03,2023-12-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33
2229,3425985,10,3,0,2015-12-11,2023-11-05,4.5,4.5,4.5,4.5,4.6,4.4,4.5,0.1
2230,4124661,11,2,0,2016-08-13,2023-02-27,4.73,4.55,4.82,5.0,4.91,5.0,4.45,0.12
2231,3425991,1,0,0,2014-10-13,2014-10-13,4.0,5.0,4.0,4.0,4.0,4.0,4.0,0.01
2232,3432325,27,0,0,2014-07-01,2020-03-09,4.81,4.81,4.67,4.96,4.93,4.93,4.81,0.23
2233,3760554,53,2,0,2014-10-12,2023-01-24,4.77,4.85,4.64,4.88,4.77,4.94,4.66,0.47
2234,3765072,3,0,0,2016-08-21,2020-01-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
2235,4124877,0,0,0,,,,,,,,,,
2236,4143163,95,17,0,2014-11-23,2023-11-26,4.95,4.98,4.95,4.98,4.95,4.99,4.72,0.86
2237,3765790,3,0,0,2016-08-17,2022-09-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
2238,4150523,51,1,0,2014-10-13,2023-03-31,4.73,4.82,4.88,4.92,4.9,4.68,4.82,0.45
2239,3791433,3,0,0,2019-10-05,2022-09-11,5.0,5.0,4.67,5.0,5.0,4.67,5.0,0.06
2240,3451990,3,0,0,2016-02-13,2016-08-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
2241,4151435,10,2,0,2015-02-18,2023-11-20,5.0,5.0,4.9,5.0,5.0,5.0,4.9,0.09
2242,3791809,4,2,0,2017-09-25,2023-11-07,5.0,5.0,4.75,5.0,5.0,5.0,4.5,0.05
2243,4162999,4,0,0,2015-01-04,2020-01-19,4.75,4.75,4.75,5.0,5.0,5.0,4.0,0.04
2244,3800450,217,39,3,2014-09-24,2023-12-08,4.76,4.8,4.78,4.88,4.78,4.96,4.62,1.93
2245,3457079,12,0,0,2014-07-15,2015-03-19,4.42,4.75,4.58,4.75,4.75,4.33,4.58,0.1
2246,4164116,11,1,0,2016-01-05,2023-03-01,4.91,5.0,5.0,5.0,5.0,5.0,4.73,0.11
2247,3462690,369,53,2,2014-10-20,2023-12-10,4.88,4.91,4.85,4.93,4.94,4.96,4.81,3.3
2248,3467198,1,1,0,2023-01-02,2023-01-02,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.08
2249,3807416,23,0,0,2014-08-17,2016-11-14,4.26,4.45,4.77,4.68,4.68,4.91,4.09,0.2
2250,4164451,26,17,0,2022-03-02,2023-11-20,4.96,5.0,4.96,4.96,5.0,5.0,4.85,1.17
2251,3808843,13,0,0,2014-10-06,2015-03-02,4.31,4.31,4.69,4.38,4.69,4.69,4.23,0.12
2252,4164534,7,0,0,2015-01-04,2022-01-02,4.57,4.86,4.71,4.86,5.0,5.0,4.14,0.06
2253,3812634,0,0,0,,,,,,,,,,
2254,3468766,56,5,1,2014-10-25,2023-12-12,4.91,4.93,4.91,4.96,4.96,4.85,4.91,0.5
2255,3479465,39,2,0,2015-09-08,2023-03-29,4.69,4.69,4.79,4.95,4.85,4.74,4.54,0.39
2256,3835085,25,13,2,2014-09-01,2023-12-05,4.68,4.52,4.56,4.76,4.88,5.0,4.56,0.22
2257,4172466,233,33,3,2014-11-06,2023-12-18,4.89,4.92,4.94,5.0,4.95,4.97,4.84,2.09
2258,3835469,2,0,0,2019-10-07,2022-11-14,5.0,5.0,4.5,4.0,4.0,5.0,4.5,0.04
2259,3485587,45,23,3,2021-01-25,2023-12-23,4.78,4.8,4.89,4.98,4.8,4.98,4.8,1.27
2260,4178518,98,20,2,2014-10-21,2023-12-03,4.72,4.67,4.54,4.84,4.82,4.92,4.66,0.88
2261,3486091,2,0,0,2016-02-16,2022-04-25,5.0,4.5,5.0,5.0,5.0,5.0,5.0,0.02
2262,3850606,0,0,0,,,,,,,,,,
2263,4182020,0,0,0,,,,,,,,,,
2264,3851921,109,0,0,2014-08-31,2021-09-01,4.74,4.91,4.69,4.97,4.94,4.87,4.67,0.96
2265,3486837,11,0,0,2014-12-01,2019-01-24,4.64,4.55,4.73,5.0,5.0,4.82,4.45,0.1
2266,3488089,3,3,1,2023-03-07,2023-11-30,5.0,5.0,4.67,4.67,5.0,4.67,5.0,0.3
2267,4188429,1,0,0,2016-02-12,2016-02-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
2268,3874020,1,0,0,2019-10-09,2019-10-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2269,3880347,201,24,1,2014-08-28,2023-11-27,4.84,4.87,4.67,4.97,4.95,4.93,4.79,1.77
2270,4190929,5,3,1,2022-03-12,2023-11-28,4.8,4.8,4.4,4.8,4.6,4.6,4.6,0.23
2271,3883433,26,26,0,2023-04-18,2023-11-27,5.0,5.0,4.96,5.0,5.0,5.0,4.96,3.04
2272,3489870,17,6,1,2016-08-17,2023-12-01,4.88,4.82,4.53,5.0,5.0,4.94,4.76,0.19
2273,3494677,3,3,2,2023-11-20,2023-12-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.31
2274,4194841,35,12,1,2016-08-24,2023-12-22,4.97,5.0,4.94,4.97,5.0,4.94,4.86,0.39
2275,3495147,25,4,0,2014-11-22,2023-08-06,4.92,5.0,4.96,4.96,5.0,5.0,4.79,0.23
2276,3496498,202,19,1,2014-07-15,2023-12-05,4.59,4.65,4.45,4.86,4.82,4.97,4.67,1.75
2277,3499265,91,5,0,2015-06-16,2023-10-22,4.56,4.74,4.41,4.77,4.63,4.91,4.58,0.88
2278,3896638,90,26,4,2015-05-04,2023-12-17,4.84,4.89,4.92,4.96,5.0,4.98,4.66,0.85
2279,3913944,6,1,0,2016-08-17,2023-01-01,4.17,4.33,4.17,4.33,4.33,4.17,4.33,0.07
2280,4198245,21,4,0,2016-08-24,2023-09-30,4.9,4.95,4.9,4.95,4.9,4.76,4.62,0.23
2281,3914506,1,0,0,2017-02-28,2017-02-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
2282,3501390,37,0,0,2015-03-03,2018-03-01,4.41,4.64,4.62,4.62,4.68,4.65,4.54,0.34
2283,3512169,2,0,0,2022-09-11,2022-12-26,5.0,4.5,4.0,5.0,5.0,4.5,4.5,0.13
2284,4203040,35,0,0,2015-03-15,2022-06-02,4.63,4.66,4.4,4.85,4.77,4.91,4.59,0.33
2285,3512244,1,1,0,2023-03-31,2023-03-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11
2286,3919056,56,18,2,2015-02-02,2023-12-07,4.55,4.75,4.73,4.82,4.71,4.86,4.39,0.52
2287,4225541,51,7,0,2016-08-22,2023-10-16,4.47,4.45,4.1,4.78,4.69,4.88,4.41,0.57
2288,3921691,150,24,0,2014-10-06,2023-11-10,4.98,4.99,4.95,4.99,4.99,4.98,4.97,1.34
2289,3928424,39,4,2,2016-08-08,2023-12-22,4.92,4.9,4.64,4.97,5.0,4.9,4.92,0.43
2290,3512791,65,16,1,2014-07-29,2023-12-24,4.74,4.91,4.88,4.92,4.86,4.95,4.72,0.57
2291,3518249,19,8,0,2015-12-01,2023-11-21,4.89,5.0,4.95,5.0,5.0,4.95,4.89,0.19
2292,4226905,5,1,0,2016-01-16,2023-03-15,4.6,4.4,4.6,4.8,5.0,4.8,4.0,0.05
2293,4383141,0,0,0,,,,,,,,,,
2294,4383906,0,0,0,,,,,,,,,,
2295,3931735,1,0,0,2016-08-24,2016-08-24,4.0,4.0,3.0,4.0,5.0,5.0,4.0,0.01
2296,3931867,48,9,0,2014-12-14,2023-11-23,4.63,4.81,4.6,4.89,4.7,4.87,4.62,0.44
2297,3932373,43,6,0,2014-11-18,2023-10-24,4.51,4.6,4.33,4.74,4.74,4.91,4.56,0.39
2298,4233611,5,2,0,2016-08-18,2023-11-05,5.0,5.0,4.8,5.0,5.0,5.0,5.0,0.06
